Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,086338,2017,03,08,14.2,1,Y
IDCJAC0011,086338,2017,03,09,15.0,1,Y
IDCJAC0011,086338,2017,03,10,18.5,1,Y
IDCJAC0011,086338,2017,03,11,18.0,1,Y
IDCJAC0011,086338,2017,03,12,17.9,1,Y
IDCJAC0011,086338,2017,03,13,15.7,1,Y
IDCJAC0011,086338,2017,03,14,18.8,1,Y
IDCJAC0011,086338,2017,03,15,20.8,1,Y
IDCJAC0011,086338,2017,03,16,21.7,1,Y
IDCJAC0011,086338,2017,03,17,15.8,1,Y
IDCJAC0011,086338,2017,03,18,12.4,1,Y
IDCJAC0011,086338,2017,03,19,14.5,1,Y
IDCJAC0011,086338,2017,03,20,19.3,1,Y
IDCJAC0011,086338,2017,03,21,19.9,1,Y
IDCJAC0011,086338,2017,03,22,17.8,1,Y
IDCJAC0011,086338,2017,03,23,16.2,1,Y
IDCJAC0011,086338,2017,03,24,13.9,1,Y
IDCJAC0011,086338,2017,03,25,15.3,1,Y
IDCJAC0011,086338,2017,03,26,19.3,1,Y
IDCJAC0011,086338,2017,03,27,19.3,1,Y
IDCJAC0011,086338,2017,03,28,11.9,1,Y
IDCJAC0011,086338,2017,03,29,13.9,1,Y
IDCJAC0011,086338,2017,03,30,10.2,1,Y
IDCJAC0011,086338,2017,03,31,10.1,1,Y
IDCJAC0011,086338,2017,04,01,10.0,1,N
IDCJAC0011,086338,2017,04,02,11.7,1,Y
IDCJAC0011,086338,2017,04,03,8.2,1,N
IDCJAC0011,086338,2017,04,04,10.0,1,N
IDCJAC0011,086338,2017,04,05,11.0,1,N
IDCJAC0011,086338,2017,04,06,12.0,1,N
IDCJAC0011,086338,2017,04,07,12.7,1,N
IDCJAC0011,086338,2017,04,08,18.6,1,N
IDCJAC0011,086338,2017,04,09,11.7,1,N
IDCJAC0011,086338,2017,04,10,9.0,1,N
IDCJAC0011,086338,2017,04,11,12.3,1,N
IDCJAC0011,086338,2017,04,12,10.8,1,N
IDCJAC0011,086338,2017,04,13,10.9,1,N
IDCJAC0011,086338,2017,04,14,13.0,1,N
IDCJAC0011,086338,2017,04,15,11.8,1,N
IDCJAC0011,086338,2017,04,16,9.9,1,N
IDCJAC0011,086338,2017,04,17,11.1,1,N
IDCJAC0011,086338,2017,04,18,9.5,1,N
IDCJAC0011,086338,2017,04,19,13.0,1,N
IDCJAC0011,086338,2017,04,20,14.6,1,N
IDCJAC0011,086338,2017,04,21,16.5,1,N
IDCJAC0011,086338,2017,04,22,16.9,1,N
IDCJAC0011,086338,2017,04,23,14.4,1,N
IDCJAC0011,086338,2017,04,24,15.9,1,N
IDCJAC0011,086338,2017,04,25,16.2,1,N
IDCJAC0011,086338,2017,04,26,10.1,1,N
IDCJAC0011,086338,2017,04,27,8.3,1,N
IDCJAC0011,086338,2017,04,28,9.4,1,N
IDCJAC0011,086338,2017,04,29,14.9,1,N
IDCJAC0011,086338,2017,04,30,13.6,1,N
IDCJAC0011,086338,2017,05,01,13.6,1,Y
IDCJAC0011,086338,2017,05,02,10.4,1,Y
IDCJAC0011,086338,2017,05,03,7.4,1,Y
IDCJAC0011,086338,2017,05,04,5.8,1,Y
IDCJAC0011,086338,2017,05,05,6.2,1,Y
IDCJAC0011,086338,2017,05,06,9.6,1,Y
IDCJAC0011,086338,2017,05,07,8.9,1,Y
IDCJAC0011,086338,2017,05,08,10.1,1,Y
IDCJAC0011,086338,2017,05,09,10.9,1,Y
IDCJAC0011,086338,2017,05,10,8.1,1,Y
IDCJAC0011,086338,2017,05,11,6.1,1,Y
IDCJAC0011,086338,2017,05,12,5.9,1,Y
IDCJAC0011,086338,2017,05,13,8.4,1,Y
IDCJAC0011,086338,2017,05,14,6.4,1,Y
IDCJAC0011,086338,2017,05,15,6.3,1,Y
IDCJAC0011,086338,2017,05,16,5.6,1,Y
IDCJAC0011,086338,2017,05,17,7.6,1,Y
IDCJAC0011,086338,2017,05,18,10.7,1,Y
IDCJAC0011,086338,2017,05,19,10.2,1,Y
IDCJAC0011,086338,2017,05,20,10.2,1,Y
IDCJAC0011,086338,2017,05,21,10.8,1,Y
IDCJAC0011,086338,2017,05,22,10.4,1,Y
IDCJAC0011,086338,2017,05,23,12.8,1,Y
IDCJAC0011,086338,2017,05,24,11.7,1,Y
IDCJAC0011,086338,2017,05,25,13.7,1,Y
IDCJAC0011,086338,2017,05,26,13.1,1,Y
IDCJAC0011,086338,2017,05,27,11.9,1,Y
IDCJAC0011,086338,2017,05,28,10.2,1,Y
IDCJAC0011,086338,2017,05,29,7.7,1,Y
IDCJAC0011,086338,2017,05,30,9.3,1,Y
IDCJAC0011,086338,2017,05,31,6.7,1,Y
IDCJAC0011,086338,2017,06,01,7.9,1,Y
IDCJAC0011,086338,2017,06,02,8.0,1,Y
IDCJAC0011,086338,2017,06,03,9.9,1,Y
IDCJAC0011,086338,2017,06,04,4.4,1,Y
IDCJAC0011,086338,2017,06,05,5.6,1,Y
IDCJAC0011,086338,2017,06,06,8.7,1,Y
IDCJAC0011,086338,2017,06,07,5.9,1,Y
IDCJAC0011,086338,2017,06,08,3.6,1,Y
IDCJAC0011,086338,2017,06,09,6.6,1,Y
IDCJAC0011,086338,2017,06,10,7.0,1,Y
IDCJAC0011,086338,2017,06,11,3.4,1,Y
IDCJAC0011,086338,2017,06,12,6.0,1,Y
IDCJAC0011,086338,2017,06,13,8.8,1,Y
IDCJAC0011,086338,2017,06,14,4.0,1,Y
IDCJAC0011,086338,2017,06,15,7.7,1,Y
IDCJAC0011,086338,2017,06,16,6.6,1,Y
IDCJAC0011,086338,2017,06,17,4.2,1,Y
IDCJAC0011,086338,2017,06,18,5.4,1,Y
IDCJAC0011,086338,2017,06,19,7.1,1,Y
IDCJAC0011,086338,2017,06,20,6.4,1,Y
IDCJAC0011,086338,2017,06,21,7.8,1,Y
IDCJAC0011,086338,2017,06,22,6.7,1,Y
IDCJAC0011,086338,2017,06,23,7.4,1,Y
IDCJAC0011,086338,2017,06,24,8.3,1,Y
IDCJAC0011,086338,2017,06,25,8.6,1,Y
IDCJAC0011,086338,2017,06,26,8.8,1,Y
IDCJAC0011,086338,2017,06,27,6.0,1,Y
IDCJAC0011,086338,2017,06,28,6.8,1,Y
IDCJAC0011,086338,2017,06,29,9.2,1,Y
IDCJAC0011,086338,2017,06,30,7.1,1,Y
IDCJAC0011,086338,2017,07,01,1.1,1,N
IDCJAC0011,086338,2017,07,02,0.8,1,N
IDCJAC0011,086338,2017,07,03,3.8,1,N
IDCJAC0011,086338,2017,07,04,9.0,1,N
IDCJAC0011,086338,2017,07,05,10.1,1,Y
IDCJAC0011,086338,2017,07,06,4.8,1,N
IDCJAC0011,086338,2017,07,07,8.0,1,N
IDCJAC0011,086338,2017,07,08,5.3,1,N
IDCJAC0011,086338,2017,07,09,7.3,1,N
IDCJAC0011,086338,2017,07,10,7.0,1,N
IDCJAC0011,086338,2017,07,11,6.9,1,N
IDCJAC0011,086338,2017,07,12,3.2,1,N
IDCJAC0011,086338,2017,07,13,4.8,1,N
IDCJAC0011,086338,2017,07,14,9.9,1,N
IDCJAC0011,086338,2017,07,15,4.5,1,N
IDCJAC0011,086338,2017,07,16,3.0,1,N
IDCJAC0011,086338,2017,07,17,5.7,1,N
IDCJAC0011,086338,2017,07,18,9.7,1,N
IDCJAC0011,086338,2017,07,19,8.9,1,N
IDCJAC0011,086338,2017,07,20,7.9,1,N
IDCJAC0011,086338,2017,07,21,3.3,1,N
IDCJAC0011,086338,2017,07,22,5.4,1,N
IDCJAC0011,086338,2017,07,23,8.4,1,N
IDCJAC0011,086338,2017,07,24,8.1,1,N
IDCJAC0011,086338,2017,07,25,9.8,1,N
IDCJAC0011,086338,2017,07,26,10.9,1,N
IDCJAC0011,086338,2017,07,27,4.4,1,N
IDCJAC0011,086338,2017,07,28,6.2,1,N
IDCJAC0011,086338,2017,07,29,9.7,1,N
IDCJAC0011,086338,2017,07,30,11.3,1,N
IDCJAC0011,086338,2017,07,31,6.7,1,N
IDCJAC0011,086338,2017,08,01,3.5,1,Y
IDCJAC0011,086338,2017,08,02,3.4,1,Y
IDCJAC0011,086338,2017,08,03,3.1,1,Y
IDCJAC0011,086338,2017,08,04,4.3,1,Y
IDCJAC0011,086338,2017,08,05,8.8,1,Y
IDCJAC0011,086338,2017,08,06,9.0,1,Y
IDCJAC0011,086338,2017,08,07,7.7,1,Y
IDCJAC0011,086338,2017,08,08,7.9,1,Y
IDCJAC0011,086338,2017,08,09,8.9,1,Y
IDCJAC0011,086338,2017,08,10,11.4,1,Y
IDCJAC0011,086338,2017,08,11,10.3,1,Y
IDCJAC0011,086338,2017,08,12,10.3,1,Y
IDCJAC0011,086338,2017,08,13,9.4,1,Y
IDCJAC0011,086338,2017,08,14,12.3,1,Y
IDCJAC0011,086338,2017,08,15,10.4,1,Y
IDCJAC0011,086338,2017,08,16,12.1,1,Y
IDCJAC0011,086338,2017,08,17,9.3,1,Y
IDCJAC0011,086338,2017,08,18,8.0,1,Y
IDCJAC0011,086338,2017,08,19,5.9,1,Y
IDCJAC0011,086338,2017,08,20,5.1,1,Y
IDCJAC0011,086338,2017,08,21,6.8,1,Y
IDCJAC0011,086338,2017,08,22,5.7,1,Y
IDCJAC0011,086338,2017,08,23,8.3,1,Y
IDCJAC0011,086338,2017,08,24,5.2,1,Y
IDCJAC0011,086338,2017,08,25,4.9,1,Y
IDCJAC0011,086338,2017,08,26,9.9,1,Y
IDCJAC0011,086338,2017,08,27,5.8,1,Y
IDCJAC0011,086338,2017,08,28,5.8,1,Y
IDCJAC0011,086338,2017,08,29,5.4,1,Y
IDCJAC0011,086338,2017,08,30,7.7,1,Y
IDCJAC0011,086338,2017,08,31,4.0,1,Y
IDCJAC0011,086338,2017,09,01,3.7,1,Y
IDCJAC0011,086338,2017,09,02,7.3,1,Y
IDCJAC0011,086338,2017,09,03,13.4,1,Y
IDCJAC0011,086338,2017,09,04,8.8,1,Y
IDCJAC0011,086338,2017,09,05,6.5,1,Y
IDCJAC0011,086338,2017,09,06,6.7,1,Y
IDCJAC0011,086338,2017,09,07,7.9,1,Y
IDCJAC0011,086338,2017,09,08,8.0,1,Y
IDCJAC0011,086338,2017,09,09,7.1,1,Y
IDCJAC0011,086338,2017,09,10,5.3,1,Y
IDCJAC0011,086338,2017,09,11,8.1,1,Y
IDCJAC0011,086338,2017,09,12,12.2,1,Y
IDCJAC0011,086338,2017,09,13,13.3,1,Y
IDCJAC0011,086338,2017,09,14,5.8,1,Y
IDCJAC0011,086338,2017,09,15,9.6,1,Y
IDCJAC0011,086338,2017,09,16,7.4,1,Y
IDCJAC0011,086338,2017,09,17,4.0,1,Y
IDCJAC0011,086338,2017,09,18,10.5,1,Y
IDCJAC0011,086338,2017,09,19,9.0,1,Y
IDCJAC0011,086338,2017,09,20,6.0,1,Y
IDCJAC0011,086338,2017,09,21,11.6,1,Y
IDCJAC0011,086338,2017,09,22,12.8,1,Y
IDCJAC0011,086338,2017,09,23,14.8,1,Y
IDCJAC0011,086338,2017,09,24,12.9,1,Y
IDCJAC0011,086338,2017,09,25,10.3,1,Y
IDCJAC0011,086338,2017,09,26,5.0,1,Y
IDCJAC0011,086338,2017,09,27,9.6,1,Y
IDCJAC0011,086338,2017,09,28,10.4,1,Y
IDCJAC0011,086338,2017,09,29,10.6,1,Y
IDCJAC0011,086338,2017,09,30,11.0,1,Y
IDCJAC0011,086338,2017,10,01,9.7,1,N
IDCJAC0011,086338,2017,10,02,9.5,1,N
IDCJAC0011,086338,2017,10,03,6.8,1,N
IDCJAC0011,086338,2017,10,04,8.5,1,N
IDCJAC0011,086338,2017,10,05,11.7,1,N
IDCJAC0011,086338,2017,10,06,10.1,1,N
IDCJAC0011,086338,2017,10,07,7.2,1,N
IDCJAC0011,086338,2017,10,08,11.1,1,N
IDCJAC0011,086338,2017,10,09,14.0,1,N
IDCJAC0011,086338,2017,10,10,8.0,1,N
IDCJAC0011,086338,2017,10,11,9.8,1,N
IDCJAC0011,086338,2017,10,12,10.5,1,N
IDCJAC0011,086338,2017,10,13,13.1,1,N
IDCJAC0011,086338,2017,10,14,8.2,1,N
IDCJAC0011,086338,2017,10,15,6.8,1,N
IDCJAC0011,086338,2017,10,16,11.3,1,N
IDCJAC0011,086338,2017,10,17,12.8,1,N
IDCJAC0011,086338,2017,10,18,14.5,1,Y
IDCJAC0011,086338,2017,10,19,21.7,1,N
IDCJAC0011,086338,2017,10,20,11.3,1,N
IDCJAC0011,086338,2017,10,21,11.0,1,N
IDCJAC0011,086338,2017,10,22,11.1,1,N
IDCJAC0011,086338,2017,10,23,11.9,1,N
IDCJAC0011,086338,2017,10,24,12.1,1,N
IDCJAC0011,086338,2017,10,25,13.3,1,N
IDCJAC0011,086338,2017,10,26,12.9,1,N
IDCJAC0011,086338,2017,10,27,10.3,1,N
IDCJAC0011,086338,2017,10,28,15.0,1,N
IDCJAC0011,086338,2017,10,29,11.5,1,N
IDCJAC0011,086338,2017,10,30,8.8,1,N
IDCJAC0011,086338,2017,10,31,8.1,1,N
IDCJAC0011,086338,2017,11,01,11.9,1,Y
IDCJAC0011,086338,2017,11,02,11.3,1,Y
IDCJAC0011,086338,2017,11,03,9.4,1,Y
IDCJAC0011,086338,2017,11,04,8.3,1,Y
IDCJAC0011,086338,2017,11,05,6.4,1,Y
IDCJAC0011,086338,2017,11,06,10.9,1,Y
IDCJAC0011,086338,2017,11,07,10.0,1,Y
IDCJAC0011,086338,2017,11,08,12.1,1,Y
IDCJAC0011,086338,2017,11,09,8.7,1,Y
IDCJAC0011,086338,2017,11,10,12.1,1,Y
IDCJAC0011,086338,2017,11,11,14.8,1,Y
IDCJAC0011,086338,2017,11,12,13.2,1,Y
IDCJAC0011,086338,2017,11,13,13.7,1,Y
IDCJAC0011,086338,2017,11,14,18.2,1,Y
IDCJAC0011,086338,2017,11,15,21.5,1,Y
IDCJAC0011,086338,2017,11,16,18.1,1,Y
IDCJAC0011,086338,2017,11,17,16.4,1,Y
IDCJAC0011,086338,2017,11,18,16.1,1,Y
IDCJAC0011,086338,2017,11,19,15.1,1,Y
IDCJAC0011,086338,2017,11,20,16.6,1,Y
IDCJAC0011,086338,2017,11,21,17.8,1,Y
IDCJAC0011,086338,2017,11,22,18.7,1,Y
IDCJAC0011,086338,2017,11,23,16.2,1,Y
IDCJAC0011,086338,2017,11,24,18.6,1,Y
IDCJAC0011,086338,2017,11,25,19.3,1,Y
IDCJAC0011,086338,2017,11,26,19.4,1,Y
IDCJAC0011,086338,2017,11,27,16.5,1,Y
IDCJAC0011,086338,2017,11,28,13.7,1,Y
IDCJAC0011,086338,2017,11,29,18.5,1,Y
IDCJAC0011,086338,2017,11,30,22.5,1,Y
IDCJAC0011,086338,2017,12,01,21.5,1,Y
IDCJAC0011,086338,2017,12,02,14.7,1,Y
IDCJAC0011,086338,2017,12,03,11.5,1,Y
IDCJAC0011,086338,2017,12,04,12.4,1,Y
IDCJAC0011,086338,2017,12,05,10.8,1,Y
IDCJAC0011,086338,2017,12,06,13.6,1,Y
IDCJAC0011,086338,2017,12,07,11.6,1,Y
IDCJAC0011,086338,2017,12,08,11.4,1,Y
IDCJAC0011,086338,2017,12,09,12.7,1,Y
IDCJAC0011,086338,2017,12,10,14.5,1,Y
IDCJAC0011,086338,2017,12,11,16.4,1,Y
IDCJAC0011,086338,2017,12,12,15.8,1,Y
IDCJAC0011,086338,2017,12,13,15.8,1,Y
IDCJAC0011,086338,2017,12,14,20.5,1,Y
IDCJAC0011,086338,2017,12,15,14.1,1,Y
IDCJAC0011,086338,2017,12,16,13.8,1,Y
IDCJAC0011,086338,2017,12,17,15.7,1,Y
IDCJAC0011,086338,2017,12,18,17.1,1,Y
IDCJAC0011,086338,2017,12,19,19.7,1,Y
IDCJAC0011,086338,2017,12,20,15.8,1,Y
IDCJAC0011,086338,2017,12,21,12.3,1,Y
IDCJAC0011,086338,2017,12,22,13.6,1,Y
IDCJAC0011,086338,2017,12,23,14.7,1,Y
IDCJAC0011,086338,2017,12,24,15.8,1,Y
IDCJAC0011,086338,2017,12,25,15.1,1,Y
IDCJAC0011,086338,2017,12,26,12.5,1,Y
IDCJAC0011,086338,2017,12,27,17.3,1,Y
IDCJAC0011,086338,2017,12,28,24.0,1,Y
IDCJAC0011,086338,2017,12,29,18.6,1,Y
IDCJAC0011,086338,2017,12,30,15.6,1,Y
IDCJAC0011,086338,2017,12,31,12.0,1,Y
IDCJAC0011,086338,2018,01,01,16.6,1,Y
IDCJAC0011,086338,2018,01,02,16.4,1,Y
IDCJAC0011,086338,2018,01,03,14.6,1,Y
IDCJAC0011,086338,2018,01,04,14.1,1,Y
IDCJAC0011,086338,2018,01,05,14.7,1,Y
IDCJAC0011,086338,2018,01,06,18.8,1,Y
IDCJAC0011,086338,2018,01,07,18.7,1,Y
IDCJAC0011,086338,2018,01,08,17.3,1,Y
IDCJAC0011,086338,2018,01,09,15.7,1,Y
IDCJAC0011,086338,2018,01,10,13.6,1,Y
IDCJAC0011,086338,2018,01,11,15.5,1,Y
IDCJAC0011,086338,2018,01,12,20.4,1,Y
IDCJAC0011,086338,2018,01,13,16.0,1,Y
IDCJAC0011,086338,2018,01,14,12.7,1,Y
IDCJAC0011,086338,2018,01,15,14.6,1,Y
IDCJAC0011,086338,2018,01,16,12.9,1,Y
IDCJAC0011,086338,2018,01,17,12.4,1,Y
IDCJAC0011,086338,2018,01,18,16.6,1,Y
IDCJAC0011,086338,2018,01,19,22.5,1,Y
IDCJAC0011,086338,2018,01,20,20.3,1,Y
IDCJAC0011,086338,2018,01,21,21.0,1,Y
IDCJAC0011,086338,2018,01,22,20.5,1,Y
IDCJAC0011,086338,2018,01,23,18.0,1,Y
IDCJAC0011,086338,2018,01,24,14.8,1,Y
IDCJAC0011,086338,2018,01,25,17.1,1,Y
IDCJAC0011,086338,2018,01,26,19.4,1,Y
IDCJAC0011,086338,2018,01,27,21.2,1,Y
IDCJAC0011,086338,2018,01,28,22.7,1,Y
IDCJAC0011,086338,2018,01,29,27.8,1,Y
IDCJAC0011,086338,2018,01,30,15.6,1,Y
IDCJAC0011,086338,2018,01,31,14.6,1,Y
IDCJAC0011,086338,2018,02,01,12.1,1,Y
IDCJAC0011,086338,2018,02,02,13.4,1,Y
IDCJAC0011,086338,2018,02,03,15.8,1,Y
IDCJAC0011,086338,2018,02,04,14.7,1,Y
IDCJAC0011,086338,2018,02,05,17.0,1,Y
IDCJAC0011,086338,2018,02,06,17.7,1,Y
IDCJAC0011,086338,2018,02,07,18.7,1,Y
IDCJAC0011,086338,2018,02,08,20.6,1,Y
IDCJAC0011,086338,2018,02,09,20.4,1,Y
IDCJAC0011,086338,2018,02,10,18.7,1,Y
IDCJAC0011,086338,2018,02,11,15.5,1,Y
IDCJAC0011,086338,2018,02,12,16.3,1,Y
IDCJAC0011,086338,2018,02,13,13.6,1,Y
IDCJAC0011,086338,2018,02,14,17.5,1,Y
IDCJAC0011,086338,2018,02,15,13.5,1,Y
IDCJAC0011,086338,2018,02,16,15.7,1,Y
IDCJAC0011,086338,2018,02,17,12.4,1,Y
IDCJAC0011,086338,2018,02,18,13.6,1,Y
IDCJAC0011,086338,2018,02,19,17.6,1,Y
IDCJAC0011,086338,2018,02,20,14.1,1,Y
IDCJAC0011,086338,2018,02,21,16.0,1,Y
IDCJAC0011,086338,2018,02,22,20.3,1,Y
IDCJAC0011,086338,2018,02,23,21.2,1,Y
IDCJAC0011,086338,2018,02,24,22.7,1,Y
IDCJAC0011,086338,2018,02,25,16.2,1,Y
IDCJAC0011,086338,2018,02,26,14.3,1,Y
IDCJAC0011,086338,2018,02,27,14.9,1,Y
IDCJAC0011,086338,2018,02,28,20.0,1,Y
IDCJAC0011,086338,2018,03,01,16.2,1,Y
IDCJAC0011,086338,2018,03,02,14.5,1,Y
IDCJAC0011,086338,2018,03,03,13.9,1,Y
IDCJAC0011,086338,2018,03,04,15.8,1,Y
IDCJAC0011,086338,2018,03,05,14.9,1,Y
IDCJAC0011,086338,2018,03,06,12.5,1,Y
IDCJAC0011,086338,2018,03,07,14.4,1,Y
IDCJAC0011,086338,2018,03,08,14.9,1,Y
IDCJAC0011,086338,2018,03,09,14.6,1,Y
IDCJAC0011,086338,2018,03,10,14.3,1,Y
IDCJAC0011,086338,2018,03,11,17.0,1,Y
IDCJAC0011,086338,2018,03,12,16.7,1,Y
IDCJAC0011,086338,2018,03,13,14.6,1,Y
IDCJAC0011,086338,2018,03,14,12.8,1,Y
IDCJAC0011,086338,2018,03,15,15.3,1,Y
IDCJAC0011,086338,2018,03,16,12.5,1,Y
IDCJAC0011,086338,2018,03,17,15.4,1,Y
IDCJAC0011,086338,2018,03,18,22.6,1,Y
IDCJAC0011,086338,2018,03,19,13.2,1,Y
IDCJAC0011,086338,2018,03,20,15.4,1,Y
IDCJAC0011,086338,2018,03,21,11.2,1,Y
IDCJAC0011,086338,2018,03,22,12.3,1,Y
IDCJAC0011,086338,2018,03,23,15.2,1,Y
IDCJAC0011,086338,2018,03,24,20.2,1,Y
IDCJAC0011,086338,2018,03,25,17.8,1,Y
IDCJAC0011,086338,2018,03,26,10.7,1,Y
IDCJAC0011,086338,2018,03,27,9.6,1,Y
IDCJAC0011,086338,2018,03,28,11.3,1,Y
IDCJAC0011,086338,2018,03,29,16.5,1,Y
IDCJAC0011,086338,2018,03,30,12.2,1,Y
IDCJAC0011,086338,2018,03,31,13.2,1,Y
IDCJAC0011,086338,2018,04,01,13.0,1,Y
IDCJAC0011,086338,2018,04,02,14.9,1,Y
IDCJAC0011,086338,2018,04,03,13.4,1,Y
IDCJAC0011,086338,2018,04,04,13.3,1,Y
IDCJAC0011,086338,2018,04,05,13.3,1,Y
IDCJAC0011,086338,2018,04,06,13.8,1,Y
IDCJAC0011,086338,2018,04,07,9.8,1,Y
IDCJAC0011,086338,2018,04,08,11.8,1,Y
IDCJAC0011,086338,2018,04,09,15.9,1,Y
IDCJAC0011,086338,2018,04,10,14.8,1,Y
IDCJAC0011,086338,2018,04,11,18.1,1,Y
IDCJAC0011,086338,2018,04,12,15.9,1,Y
IDCJAC0011,086338,2018,04,13,11.9,1,Y
IDCJAC0011,086338,2018,04,14,13.5,1,Y
IDCJAC0011,086338,2018,04,15,9.7,1,Y
IDCJAC0011,086338,2018,04,16,13.1,1,Y
IDCJAC0011,086338,2018,04,17,13.2,1,Y
IDCJAC0011,086338,2018,04,18,6.2,1,Y
IDCJAC0011,086338,2018,04,19,11.0,1,Y
IDCJAC0011,086338,2018,04,20,8.9,1,Y
IDCJAC0011,086338,2018,04,21,11.9,1,Y
IDCJAC0011,086338,2018,04,22,11.2,1,Y
IDCJAC0011,086338,2018,04,23,11.9,1,Y
IDCJAC0011,086338,2018,04,24,13.7,1,Y
IDCJAC0011,086338,2018,04,25,15.7,1,Y
IDCJAC0011,086338,2018,04,26,11.9,1,Y
IDCJAC0011,086338,2018,04,27,11.6,1,Y
IDCJAC0011,086338,2018,04,28,7.7,1,Y
IDCJAC0011,086338,2018,04,29,10.5,1,Y
IDCJAC0011,086338,2018,04,30,8.8,1,Y
IDCJAC0011,086338,2018,05,01,7.2,1,Y
IDCJAC0011,086338,2018,05,02,10.2,1,Y
IDCJAC0011,086338,2018,05,03,14.5,1,Y
IDCJAC0011,086338,2018,05,04,11.5,1,Y
IDCJAC0011,086338,2018,05,05,12.1,1,Y
IDCJAC0011,086338,2018,05,06,9.9,1,Y
IDCJAC0011,086338,2018,05,07,12.0,1,Y
IDCJAC0011,086338,2018,05,08,13.4,1,Y
IDCJAC0011,086338,2018,05,09,8.0,1,Y
IDCJAC0011,086338,2018,05,10,9.0,1,Y
IDCJAC0011,086338,2018,05,11,7.4,1,Y
IDCJAC0011,086338,2018,05,12,11.0,1,Y
IDCJAC0011,086338,2018,05,13,13.0,1,Y
IDCJAC0011,086338,2018,05,14,6.8,1,Y
IDCJAC0011,086338,2018,05,15,8.9,1,Y
IDCJAC0011,086338,2018,05,16,9.4,1,Y
IDCJAC0011,086338,2018,05,17,11.7,1,Y
IDCJAC0011,086338,2018,05,18,12.3,1,Y
IDCJAC0011,086338,2018,05,19,10.6,1,Y
IDCJAC0011,086338,2018,05,20,11.8,1,Y
IDCJAC0011,086338,2018,05,21,12.6,1,Y
IDCJAC0011,086338,2018,05,22,13.0,1,Y
IDCJAC0011,086338,2018,05,23,11.8,1,Y
IDCJAC0011,086338,2018,05,24,12.9,1,Y
IDCJAC0011,086338,2018,05,25,9.4,1,Y
IDCJAC0011,086338,2018,05,26,5.2,1,Y
IDCJAC0011,086338,2018,05,27,7.3,1,Y
IDCJAC0011,086338,2018,05,28,12.9,1,Y
IDCJAC0011,086338,2018,05,29,13.7,1,Y
IDCJAC0011,086338,2018,05,30,7.7,1,Y
IDCJAC0011,086338,2018,05,31,9.6,1,Y
IDCJAC0011,086338,2018,06,01,4.1,1,Y
IDCJAC0011,086338,2018,06,02,3.5,1,Y
IDCJAC0011,086338,2018,06,03,4.3,1,Y
IDCJAC0011,086338,2018,06,04,4.5,1,Y
IDCJAC0011,086338,2018,06,05,7.5,1,Y
IDCJAC0011,086338,2018,06,06,5.6,1,Y
IDCJAC0011,086338,2018,06,07,7.7,1,Y
IDCJAC0011,086338,2018,06,08,12.4,1,Y
IDCJAC0011,086338,2018,06,09,11.3,1,Y
IDCJAC0011,086338,2018,06,10,4.1,1,Y
IDCJAC0011,086338,2018,06,11,5.3,1,Y
IDCJAC0011,086338,2018,06,12,7.9,1,Y
IDCJAC0011,086338,2018,06,13,9.5,1,Y
IDCJAC0011,086338,2018,06,14,8.6,1,Y
IDCJAC0011,086338,2018,06,15,9.6,1,Y
IDCJAC0011,086338,2018,06,16,6.9,1,Y
IDCJAC0011,086338,2018,06,17,8.0,1,Y
IDCJAC0011,086338,2018,06,18,9.5,1,Y
IDCJAC0011,086338,2018,06,19,3.0,1,Y
IDCJAC0011,086338,2018,06,20,4.3,1,Y
IDCJAC0011,086338,2018,06,21,4.0,1,Y
IDCJAC0011,086338,2018,06,22,4.3,1,Y
IDCJAC0011,086338,2018,06,23,6.0,1,Y
IDCJAC0011,086338,2018,06,24,9.0,1,Y
IDCJAC0011,086338,2018,06,25,8.4,1,Y
IDCJAC0011,086338,2018,06,26,8.4,1,Y
IDCJAC0011,086338,2018,06,27,4.8,1,Y
IDCJAC0011,086338,2018,06,28,5.3,1,Y
IDCJAC0011,086338,2018,06,29,6.1,1,Y
IDCJAC0011,086338,2018,06,30,9.4,1,Y
IDCJAC0011,086338,2018,07,01,3.5,1,Y
IDCJAC0011,086338,2018,07,02,2.4,1,Y
IDCJAC0011,086338,2018,07,03,4.1,1,Y
IDCJAC0011,086338,2018,07,04,10.4,1,Y
IDCJAC0011,086338,2018,07,05,12.7,1,Y
IDCJAC0011,086338,2018,07,06,12.5,1,Y
IDCJAC0011,086338,2018,07,07,9.6,1,Y
IDCJAC0011,086338,2018,07,08,9.3,1,Y
IDCJAC0011,086338,2018,07,09,10.1,1,Y
IDCJAC0011,086338,2018,07,10,9.3,1,Y
IDCJAC0011,086338,2018,07,11,6.6,1,Y
IDCJAC0011,086338,2018,07,12,4.3,1,Y
IDCJAC0011,086338,2018,07,13,5.8,1,Y
IDCJAC0011,086338,2018,07,14,4.4,1,Y
IDCJAC0011,086338,2018,07,15,6.0,1,Y
IDCJAC0011,086338,2018,07,16,7.9,1,Y
IDCJAC0011,086338,2018,07,17,9.1,1,Y
IDCJAC0011,086338,2018,07,18,6.2,1,Y
IDCJAC0011,086338,2018,07,19,8.7,1,Y
IDCJAC0011,086338,2018,07,20,7.2,1,Y
IDCJAC0011,086338,2018,07,21,6.7,1,Y
